date,time,sport,teams,comp,channel
18 Jun,10:00PM,Football,Pachuca - Salzburg,FIFA Club World Cup 2025,televen
19 Jun,1:00AM,Football,Al Ain - Juventus,FIFA Club World Cup 2025,televen
19 Jun,4:00PM,Football,Palmeiras - Al Ahly,FIFA Club World Cup 2025,televen
19 Jun,7:00PM,Football,Inter Miami CF - FC Porto,FIFA Club World Cup 2025,televen
19 Jun,10:00PM,Football,Seattle Sounders - Atletico Madrid,FIFA Club World Cup 2025,televen
20 Jun,1:00AM,Football,Paris Saint Germain - Botafogo RJ,FIFA Club World Cup 2025,televen
15 Jun,6:50PM,Football,Paris Saint Germain - Atletico Madrid,FIFA Club World Cup 2025,tf1
15 Jun,4:00PM,Football,Bayern Munich - Auckland City,FIFA Club World Cup 2025,tigo-sports-bo
15 Jun,7:00PM,Football,Paris Saint Germain - Atletico Madrid,FIFA Club World Cup 2025,tigo-sports-bo
15 Jun,10:00PM,Football,Palmeiras - FC Porto,FIFA Club World Cup 2025,tigo-sports-bo
16 Jun,2:00AM,Football,Botafogo RJ - Seattle Sounders,FIFA Club World Cup 2025,tigo-sports-bo
16 Jun,7:00PM,Football,Chelsea - Los Angeles FC,FIFA Club World Cup 2025,tigo-sports-bo
16 Jun,10:00PM,Football,Boca Juniors - Benfica,FIFA Club World Cup 2025,tigo-sports-bo
17 Jun,1:00AM,Football,Flamengo RJ - Esperance Tunis,FIFA Club World Cup 2025,tigo-sports-bo
17 Jun,4:00PM,Football,Fluminense - Dortmund,FIFA Club World Cup 2025,tigo-sports-bo
17 Jun,7:00PM,Football,River Plate - Urawa,FIFA Club World Cup 2025,tigo-sports-bo
17 Jun,10:00PM,Football,Ulsan Hyundai - Mamelodi Sundowns,FIFA Club World Cup 2025,tigo-sports-bo
18 Jun,1:00AM,Football,Monterrey - Inter,FIFA Club World Cup 2025,tigo-sports-bo
18 Jun,4:00PM,Football,Manchester City - Wydad,FIFA Club World Cup 2025,tigo-sports-bo
18 Jun,7:00PM,Football,Real Madrid - Al-Hilal,FIFA Club World Cup 2025,tigo-sports-bo
18 Jun,10:00PM,Football,Pachuca - Salzburg,FIFA Club World Cup 2025,tigo-sports-bo
19 Jun,1:00AM,Football,Al Ain - Juventus,FIFA Club World Cup 2025,tigo-sports-bo
19 Jun,4:00PM,Football,Palmeiras - Al Ahly,FIFA Club World Cup 2025,tigo-sports-bo
19 Jun,7:00PM,Football,Inter Miami CF - FC Porto,FIFA Club World Cup 2025,tigo-sports-bo
19 Jun,10:00PM,Football,Seattle Sounders - Atletico Madrid,FIFA Club World Cup 2025,tigo-sports-bo
20 Jun,1:00AM,Football,Paris Saint Germain - Botafogo RJ,FIFA Club World Cup 2025,tigo-sports-bo
20 Jun,4:00PM,Football,Benfica - Auckland City,FIFA Club World Cup 2025,tigo-sports-bo
15 Jun,8:00AM,Motorsport,Endurance : 24 Heures du Mans,24 heures du Mans. La course. 24 Heures du Mans. Championnat du monde d'endurance FIA.,la-deux-be
15 Jun,1:00PM,Motorsport,Endurance : 24 Heures du Mans,24 heures du Mans. La course. 24 Heures du Mans. Championnat du monde d'endurance FIA.,la-deux-be
15 Jun,5:31PM,Motorsport,Formule 1 : Grand Prix du Canada,Grand Prix du Canada. Le Warm-up. Championnat du monde.,la-deux-be
15 Jun,5:55PM,Motorsport,Formule 1 : Grand Prix du Canada,Grand Prix du Canada. La course. Championnat du monde.,la-deux-be
18 Jun,1:30PM,Cycling,Cyclisme : Tour de Belgique,Merelbeke-Melle - Knokke-Heist (198km). Tour de Belgique. 1re étape.,la-deux-be
19 Jun,1:30PM,Cycling,Cyclisme : Tour de Belgique,"Beringen - Putte (194,6km). Tour de Belgique. 2e étape.",la-deux-be
20 Jun,1:30PM,Cycling,Cyclisme : Tour de Belgique,"Tessenderlo - Ham (9,6km). Tour de Belgique. 3e étape.",la-deux-be
20 Jun,6:05PM,Basketball,Montenegro W - Belgium W,Eurobasket Women,la-deux-be
15 Jun,9:30PM,Football,USA - Trinidad & Tobago,Gold Cup,tnl-ca
16 Jun,12:00AM,Football,Haiti - Saudi Arabia,Gold Cup,tnl-ca
16 Jun,10:30PM,Football,Panama - Guadeloupe,Gold Cup,tnl-ca
17 Jun,2:00AM,Football,Jamaica - Guatemala,Gold Cup,tnl-ca
18 Jun,12:00AM,Football,Curacao - El Salvador,Gold Cup,tnl-ca
18 Jun,2:30AM,Football,Canada - Honduras,Gold Cup,tnl-ca
18 Jun,10:30PM,Football,Costa Rica - Dominican Republic,Gold Cup,tnl-ca
19 Jun,1:30AM,Football,Suriname - Mexico,Gold Cup,tnl-ca
19 Jun,10:30PM,Football,Trinidad & Tobago - Haiti,Gold Cup,tnl-ca
20 Jun,1:00AM,Football,Saudi Arabia - USA,Gold Cup,tnl-ca
20 Jun,11:30PM,Football,Jamaica - Guadeloupe,Gold Cup,tnl-ca
21 Jun,2:00AM,Football,Guatemala - Panama,Gold Cup,tnl-ca
18 Jun,2:20PM,Basketball,Turkey W - France W,Eurobasket Women,tmc
15 Jun,7:00PM,Football,Paris Saint Germain - Atletico Madrid,FIFA Club World Cup 2025,tnt
17 Jun,4:00PM,Football,Fluminense - Dortmund,FIFA Club World Cup 2025,tnt
18 Jun,12:00AM,Ice Hockey,Florida Panthers - Edmonton Oilers,NHL,tnt
18 Jun,7:00PM,Football,Real Madrid - Al-Hilal,FIFA Club World Cup 2025,tnt
19 Jun,7:00PM,Football,Inter Miami CF - FC Porto,FIFA Club World Cup 2025,tnt
20 Jun,6:00PM,Football,Flamengo RJ - Chelsea,FIFA Club World Cup 2025,tnt
15 Jun,8:00AM,Aussie rules,West Coast Eagles - Carlton Blues,AFL,bt-sport-1
15 Jun,1:45PM,Cricket,Ireland - West Indies,Twenty20 International,bt-sport-1
15 Jun,8:00PM,Football,Portland Thorns W - Washington Spirit W,NWSL Women,bt-sport-1
15 Jun,11:00PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,bt-sport-1
16 Jun,12:45PM,Cycling,Aarau - Schwarzsee,Flat | 177 km | 2400 m,bt-sport-1
16 Jun,5:00PM,Snooker,Ultimate Pool,Pairs Cup | Mixed | Group Stage,bt-sport-1
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,bt-sport-1
17 Jun,4:15AM,Cricket,Sri Lanka - Bangladesh,Test Series,bt-sport-1
17 Jun,12:45PM,Cycling,Aarau - Heiden,Flat | 195 km | 2800 m,bt-sport-1
18 Jun,4:15AM,Cricket,Sri Lanka - Bangladesh,Test Series,bt-sport-1
18 Jun,12:45PM,Cycling,Heiden - Piuro,Hilly | 193 km | 2800 m,bt-sport-1
18 Jun,8:00PM,Baseball,Seattle Mariners - Boston Red Sox,MLB,bt-sport-1
19 Jun,4:15AM,Cricket,Sri Lanka - Bangladesh,Test Series,bt-sport-1
19 Jun,12:45PM,Cycling,La Punt - Santa Maria,Flat | 183 km | 2100 m,bt-sport-1
19 Jun,5:00PM,Baseball,New York Yankees - Los Angeles Angels,MLB,bt-sport-1
20 Jun,12:30AM,Basketball,Indiana Pacers - Oklahoma City Thunder,NBA,bt-sport-1
20 Jun,4:15AM,Cricket,Sri Lanka - Bangladesh,Test Series,bt-sport-1
20 Jun,12:45PM,Cycling,Chur - Neuhausen,Hilly | 186 km | 4000 m,bt-sport-1
20 Jun,6:00PM,Baseball,Chicago Cubs - Seattle Mariners,MLB,bt-sport-1
21 Jun,3:00AM,Aussie rules,Carlton Blues - North Melbourne Kangaroos,AFL,bt-sport-1
15 Jun,8:30AM,Motorsport,WorldSBK | Round 6 | Misano,Superpole Race,bt-sport-2
15 Jun,10:00AM,Motorsport,WorldSSP | Round 6 | Misano,Race 2,bt-sport-2
15 Jun,11:30AM,Motorsport,WorldSBK | Round 6 | Misano,Race 2,bt-sport-2
15 Jun,1:00PM,Motorsport,WorldSSP300 | Round 6 | Misano,Race 2,bt-sport-2
15 Jun,3:00PM,Climbing,Men's Boulder | Final,World Cup | Bern,bt-sport-2
15 Jun,5:30PM,Baseball,Boston Red Sox - New York Yankees,MLB,bt-sport-2
16 Jun,11:30PM,Baseball,Tampa Bay Rays - Baltimore Orioles,MLB,bt-sport-2
17 Jun,1:45PM,Cricket,West Indies W - South Africa W,One Day International Women,bt-sport-2
18 Jun,2:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,bt-sport-2
19 Jun,10:00AM,Aussie rules,Fremantle Dockers - Essendon Bombers,AFL,bt-sport-2
19 Jun,8:00PM,Baseball,San Francisco Giants - Cleveland Guardians,MLB,bt-sport-2
20 Jun,7:00AM,Motorsport,MotoGP | Round 9 | Italy,Free Practice 1,bt-sport-2
20 Jun,11:15AM,Motorsport,MotoGP | Round 9 | Italy,Practice 1,bt-sport-2
20 Jun,2:45PM,Cycling,UCI Cross-country Short Track World Cup | Women Elite | Val di Sole,WHOOP UCI Mountain Bike World Series,bt-sport-2
20 Jun,4:00PM,Cycling,UCI Cross-country Short Track World Cup | Men Elite | Val di Sole,WHOOP UCI Mountain Bike World Series,bt-sport-2
20 Jun,5:45PM,Cricket,West Indies W - South Africa W,Twenty20 International Women,bt-sport-2
21 Jun,2:15AM,Motorsport,Supercars Championship,Race 17 | Darwin,bt-sport-2
21 Jun,6:30AM,Motorsport,MotoGP | Round 9 | Italy,Free Practice 2,bt-sport-2
21 Jun,8:00AM,Motorsport,MotoGP | Round 9 | Italy,Qualifying,bt-sport-2
21 Jun,10:45AM,Motorsport,MotoGP | Round 9 | Italy,Qualifying,bt-sport-2
15 Jun,9:00AM,Cycling,Küssnacht - Küssnacht,Flat | 127 km,bt-sport-3
15 Jun,1:15PM,Cycling,Val - dArc - Plateau du Mont - Cenis,Mountain | 133 km | 3300 m,bt-sport-3
18 Jun,1:30PM,Cycling,Tour of Belgium | Stage 1,Men | Merellbeke-Melle - Knokke Heist (198km),bt-sport-3
19 Jun,1:30PM,Cycling,Tour of Belgium | Stage 2,Men | Beringen - Putte (194.6km),bt-sport-3
20 Jun,9:30AM,Aussie rules,Geelong Cats - Brisbane Lions,AFL,bt-sport-3
20 Jun,1:30PM,Cycling,Tour of Belgium | Stage 3,Men | Tessenderlo - Ham (ITT) (9.7km,bt-sport-3
20 Jun,5:15PM,Equestrian,Jumping | Rotterdam,League of Nations,bt-sport-3
21 Jun,4:15AM,Cricket,Sri Lanka - Bangladesh,Test Series,bt-sport-3
21 Jun,12:45PM,Cycling,Neuhausen - Emmetten,Hilly | 207 km | 3100 m,bt-sport-3
21 Jun,4:30PM,Equestrian,Jumping | Paris,Global Champions Tour | Event 7,bt-sport-3
22 Jun,5:00AM,Motorsport,Supercars Championship,Race 19 | Darwin,bt-sport-3
22 Jun,1:00PM,Cycling,Beckenried - Stockhütte,ITT | 10 km | 840 m,bt-sport-3
22 Jun,11:30PM,Football,NJ/NY Gotham FC - Bay FC,NWSL,bt-sport-3
18 Jun,1:00PM,Cycling,Saint - Affrique - Roquefort,ITT | 10 km,bt-sport-espn
19 Jun,12:00PM,Cycling,Gignac Vallée de l’Hérault - Carmaux Ségala,Flat | 195 km,bt-sport-espn
20 Jun,9:00AM,Motorsport,Jakarta | Free Practice 1,Round 12,bt-sport-espn
20 Jun,12:00PM,Cycling,Pujaudran - Luz - Saint - Sauveur Luz Ardiden,Mountain | 173 km,bt-sport-espn
21 Jun,1:00AM,Motorsport,Jakarta | Free Practice 2,Round 12,bt-sport-espn
21 Jun,3:00AM,Motorsport,Jakarta | Qualifying,Round 12,bt-sport-espn
21 Jun,5:30AM,Motorsport,Supercars Championship,Race 18 | Darwin,bt-sport-espn
21 Jun,7:00AM,Motorsport,Jakarta | Race,Round 12,bt-sport-espn
21 Jun,12:00PM,Motorsport,BSB | Round 3 | Snetterton,Day 2,bt-sport-espn
21 Jun,5:00PM,Basketball,Chicago Sky W - Phoenix Mercury W,WNBA,bt-sport-espn
22 Jun,5:00AM,Aussie rules,Western Bulldogs - Richmond Tigers,AFL,bt-sport-espn
22 Jun,12:00PM,Motorsport,BSB | Round 3 | Snetterton,Day 2,bt-sport-espn
15 Jun,4:00PM,Football,England U21 - Slovenia U21,Euro U21,tod-sa
15 Jun,7:00PM,Football,Czech Republic U21 - Germany U21,Euro U21,tod-sa
17 Jun,4:00PM,Football,France U21 - Poland U21,Euro U21,tod-sa
18 Jun,4:00PM,Football,Netherlands U21 - Ukraine U21,Euro U21,tod-sa
18 Jun,7:00PM,Football,England U21 - Germany U21,Euro U21,tod-sa
19 Jun,4:50PM,Beach Soccer,Denmark vs Romania,Beach Soccer,tod-sa
15 Jun,4:00PM,Football,Bayern Munich - Auckland City,FIFA Club World Cup 2025,trt-spor
15 Jun,7:00PM,Football,Paris Saint Germain - Atletico Madrid,FIFA Club World Cup 2025,trt-spor
15 Jun,10:00PM,Football,Palmeiras - FC Porto,FIFA Club World Cup 2025,trt-spor
16 Jun,2:00AM,Football,Botafogo RJ - Seattle Sounders,FIFA Club World Cup 2025,trt-spor
16 Jun,10:00PM,Football,Boca Juniors - Benfica,FIFA Club World Cup 2025,trt-spor
17 Jun,1:00AM,Football,Flamengo RJ - Esperance Tunis,FIFA Club World Cup 2025,trt-spor
17 Jun,10:00PM,Football,Ulsan Hyundai - Mamelodi Sundowns,FIFA Club World Cup 2025,trt-spor
18 Jun,1:00AM,Football,Monterrey - Inter,FIFA Club World Cup 2025,trt-spor
18 Jun,10:00PM,Football,Pachuca - Salzburg,FIFA Club World Cup 2025,trt-spor
19 Jun,1:00AM,Football,Al Ain - Juventus,FIFA Club World Cup 2025,trt-spor
19 Jun,4:00PM,Football,Palmeiras - Al Ahly,FIFA Club World Cup 2025,trt-spor
19 Jun,7:00PM,Football,Inter Miami CF - FC Porto,FIFA Club World Cup 2025,trt-spor
19 Jun,10:00PM,Football,Seattle Sounders - Atletico Madrid,FIFA Club World Cup 2025,trt-spor
20 Jun,1:00AM,Football,Paris Saint Germain - Botafogo RJ,FIFA Club World Cup 2025,trt-spor
20 Jun,4:00PM,Football,Benfica - Auckland City,FIFA Club World Cup 2025,trt-spor
20 Jun,6:00PM,Football,Flamengo RJ - Chelsea,FIFA Club World Cup 2025,trt-spor
15 Jun,2:50PM,Motorsport,F1 Academy,"Montreal, Race 3",tsn1
15 Jun,4:30PM,Motorsport,Formula 1 Grand Prix Sunday Canadian Grand Prix,Canadian Grand Prix,tsn1
15 Jun,5:55PM,Motorsport,Formula 1 Racing,Canadian Grand Prix,tsn1
15 Jun,11:00PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,tsn1
16 Jun,11:00PM,Baseball,New York Yankees - Los Angeles Angels,MLB,tsn1
18 Jun,2:30AM,Football,Canada - Honduras,Gold Cup,tsn1
18 Jun,11:30PM,Baseball,Tampa Bay Rays - Baltimore Orioles,MLB,tsn1
20 Jun,1:00AM,Am. Football,Edmonton Eskimos - Montreal Alouettes,CFL,tsn1
20 Jun,11:30PM,Am. Football,Toronto Argonauts - Saskatchewan Roughriders,CFL,tsn1
15 Jun,6:00PM,Basketball,CEBL Basketball Niagara River Lions vs. Ottawa BlackJacks,Niagara River Lions at Ottawa BlackJacks,tsn2
15 Jun,11:00PM,Football,Atl. Ottawa - Valour,Canadian Premier League,tsn2
19 Jun,12:00AM,WWE,All Elite Wrestling: Dynamite,"All Elite Wrestling continues to inject new spirit, freshness and energy into mainstream wrestling featuring a world-class roster of diverse male and female wrestlers",tsn2
20 Jun,1:00AM,Football,Saudi Arabia - USA,Gold Cup,tsn2
20 Jun,11:30PM,Basketball,Connecticut Sun W - Dallas Wings W,WNBA,tsn2
15 Jun,6:30PM,Motorsport,NASCAR Cup Series Prerace NASCAR Cup Series Race at Mexico City,NASCAR Cup Series Race at Mexico City,tsn3
15 Jun,7:00PM,Motorsport,NASCAR Cup Series,Viva Mexico 250,tsn3
16 Jun,12:00AM,Motorsport,IndyCar Racing,Bommarito Automotive Group 500,tsn3
16 Jun,9:30AM,Tennis,2025 Terra Wortmann Open Tennis,"Early Round Coverage, Day 1",tsn3
16 Jun,11:00PM,Football,Panama - Guadeloupe,Gold Cup,tsn3
17 Jun,2:00AM,Football,Jamaica - Guatemala,Gold Cup,tsn3
17 Jun,9:30AM,Tennis,2025 Terra Wortmann Open Tennis,"Early Round Coverage, Day 2",tsn3
18 Jun,12:00AM,Football,Curacao - El Salvador,Gold Cup,tsn3
18 Jun,2:30AM,Football,Canada - Honduras,Gold Cup,tsn3
18 Jun,9:30AM,Tennis,2025 Terra Wortmann Open Tennis,"Early Round Coverage, Day 3",tsn3
18 Jun,11:00PM,Football,Costa Rica - Dominican Republic,Gold Cup,tsn3
19 Jun,2:00AM,Football,Suriname - Mexico,Gold Cup,tsn3
20 Jun,12:30AM,Basketball,Indiana Pacers - Oklahoma City Thunder,NBA,tsn3
20 Jun,11:30PM,Am. Football,Toronto Argonauts - Saskatchewan Roughriders,CFL,tsn3
15 Jun,1:00PM,Golf,2025 U.S. Open Golf Championship,"Final Round, Part I",tsn4
15 Jun,4:00PM,Golf,2025 U.S. Open Golf Championship,"Final Round, Part II",tsn4
15 Jun,11:00PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,tsn4
16 Jun,11:00PM,Baseball,New York Yankees - Los Angeles Angels,MLB,tsn4
18 Jun,2:30AM,Football,Canada - Honduras,Gold Cup,tsn4
18 Jun,11:30PM,Baseball,Tampa Bay Rays - Baltimore Orioles,MLB,tsn4
20 Jun,1:00AM,Am. Football,Edmonton Eskimos - Montreal Alouettes,CFL,tsn4
20 Jun,11:30PM,Am. Football,Toronto Argonauts - Saskatchewan Roughriders,CFL,tsn4
15 Jun,2:50PM,Motorsport,F1 Academy,"Montreal, Race 3",tsn5
15 Jun,4:30PM,Motorsport,Formula 1 Grand Prix Sunday Canadian Grand Prix,Canadian Grand Prix,tsn5
15 Jun,5:55PM,Motorsport,Formula 1 Racing,Canadian Grand Prix,tsn5
15 Jun,10:00PM,Football,USA - Trinidad & Tobago,Gold Cup,tsn5
16 Jun,12:00AM,Motorsport,IndyCar Racing,Bommarito Automotive Group 500,tsn5
16 Jun,11:00PM,Football,Panama - Guadeloupe,Gold Cup,tsn5
17 Jun,2:00AM,Football,Jamaica - Guatemala,Gold Cup,tsn5
18 Jun,12:00AM,Football,Curacao - El Salvador,Gold Cup,tsn5
18 Jun,2:30AM,Football,Canada - Honduras,Gold Cup,tsn5
18 Jun,11:00PM,Football,Costa Rica - Dominican Republic,Gold Cup,tsn5
19 Jun,2:00AM,Football,Suriname - Mexico,Gold Cup,tsn5
20 Jun,11:30PM,Am. Football,Toronto Argonauts - Saskatchewan Roughriders,CFL,tsn5
18 Jun,11:06PM,Football,Costa Rica - Dominican Republic,Gold Cup,tdn
19 Jun,2:06AM,Football,Suriname - Mexico,Gold Cup,tdn
15 Jun,6:30PM,Football,Paris Saint Germain - Atletico Madrid,FIFA Club World Cup 2025,univision-deportes-1
15 Jun,9:30PM,Football,USA - Trinidad & Tobago,Gold Cup,univision-deportes-1
16 Jun,12:00AM,Football,Haiti - Saudi Arabia,Gold Cup,univision-deportes-1
16 Jun,6:30PM,Football,Chelsea - Los Angeles FC,FIFA Club World Cup 2025,univision-deportes-1
16 Jun,10:30PM,Football,Panama - Guadeloupe,Gold Cup,univision-deportes-1
17 Jun,1:30AM,Football,Jamaica - Guatemala,Gold Cup,univision-deportes-1
18 Jun,2:30AM,Football,Canada - Honduras,Gold Cup,univision-deportes-1
18 Jun,6:30PM,Football,Real Madrid - Al-Hilal,FIFA Club World Cup 2025,univision-deportes-1
18 Jun,10:30PM,Football,Costa Rica - Dominican Republic,Gold Cup,univision-deportes-1
19 Jun,1:30AM,Football,Suriname - Mexico,Gold Cup,univision-deportes-1
19 Jun,6:30PM,Football,Inter Miami CF - FC Porto,FIFA Club World Cup 2025,univision-deportes-1
20 Jun,1:00AM,Football,Saudi Arabia - USA,Gold Cup,univision-deportes-1
21 Jun,2:00AM,Football,Guatemala - Panama,Gold Cup,univision-deportes-1
15 Jun,12:00PM,Tennis,Alexander Zverev - Taylor Harry Fritz,ATP Stuttgart,tv2-sumo
15 Jun,12:15PM,Football,Start - Lyn,OBOS-ligaen,tv2-sumo
15 Jun,12:30PM,Tennis,Zizou Bergs - Gabriel Diallo,ATP Hertogenbosch,tv2-sumo
15 Jun,12:45PM,Handball,Nantes - Barcelona,Champions League,tv2-sumo
15 Jun,1:45PM,Cycling,Val - dArc - Plateau du Mont - Cenis,Mountain | 133 km | 3300 m,tv2-sumo
15 Jun,1:45PM,Football,Egersunds - Ranheim,OBOS-ligaen,tv2-sumo
15 Jun,2:45PM,Football,Mjondalen - Moss,OBOS-ligaen,tv2-sumo
15 Jun,2:45PM,Football,Raufoss - Odd,OBOS-ligaen,tv2-sumo
15 Jun,2:45PM,Football,Asane - Skeid,OBOS-ligaen,tv2-sumo
15 Jun,3:45PM,Handball,Fuchse Berlin - SC Magdeburg,Champions League,tv2-sumo
15 Jun,4:55PM,Football,Mirandes - Real Oviedo,LaLiga 1 2 3,tv2-sumo
15 Jun,5:00PM,Football,Aalesund - Stabaek,OBOS-ligaen,tv2-sumo
15 Jun,7:15PM,Football,Aalesund - Stabaek,OBOS-ligaen,tv2-sumo
17 Jun,9:30AM,Tennis, dag 2,"ATP500, Halle",tv2-sumo
17 Jun,11:00AM,Tennis, dag 2,"ATP500, London - Queens",tv2-sumo
18 Jun,9:30AM,Tennis, dag 3,"ATP500, Halle",tv2-sumo
18 Jun,11:00AM,Tennis, dag 3,"ATP500, London - Queens",tv2-sumo
18 Jun,4:45PM,Football,Kongsvinger - Aalesund,OBOS-ligaen,tv2-sumo
18 Jun,4:45PM,Football,Lillestrom - Asane,OBOS-ligaen,tv2-sumo
18 Jun,4:45PM,Football,Lyn - Raufoss,OBOS-ligaen,tv2-sumo
16 Jun,12:45PM,Cycling,Aarau - Schwarzsee,Flat | 177 km | 2400 m,tv-2-sport
17 Jun,12:45PM,Cycling,Aarau - Heiden,Flat | 195 km | 2800 m,tv-2-sport
15 Jun,5:00PM,Football,Aalesund - Stabaek,OBOS-ligaen,tv-2-sport-1
18 Jun,4:45PM,Football,Stabaek - Egersunds,OBOS-ligaen,tv-2-sport-1
19 Jun,3:30PM,Football,Brann W - Roa W,Toppserien Women,tv-2-sport-1
21 Jun,1:45PM,Football,Start - Stabaek,OBOS-ligaen,tv-2-sport-1
22 Jun,2:30PM,Football, AaFK Fortuna - Molde,"Fotball, 1. divisjon, kvinner",tv-2-sport-1
22 Jun,5:00PM,Football,Viking - Fredrikstad,Eliteserien,tv-2-sport-1
15 Jun,1:45PM,Cycling,Val - dArc - Plateau du Mont - Cenis,Mountain | 133 km | 3300 m,tv-2-sport-2
15 Jun,3:45PM,Handball,Fuchse Berlin - SC Magdeburg,Champions League,tv-2-sport-2
19 Jun,3:55PM,Ice Hockey, Vålerenga - Hønefoss,Toppserien Direkte,tv-2-sport-2
16 Jun,11:00AM,Tennis,Cinch Championships,ATP,tv2-sport-x
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,tv2-sport-x
15 Jun,6:00PM,Motorsport,Formel 1: Canadas Grand Prix,"Fra 2025. Formel 1 feltet er rykket over Atlanten til Canadas Grand Prix som løber af stablen på Circuit Gilles-Villeneuve i Montreal! Her bliver der fart over feltet, når de 20 kørere kæmper om VM-point på 70 omgange fyldt med spænding. Se med lige her!",tv3-plus
15 Jun,8:00PM,Motorsport,Formel 1 360°,"Fra 2025. Se med når Peter Palshøj, Jason Watt og Nicolas Kiesa vender og drejer alt, hvad der er sket i Canadas Grand Prix.",tv3-plus
16 Jun,5:00PM,Football,Hammarby W - Djurgarden W,Damallsvenskan,se-tv6
15 Jun,1:15PM,Sailing / Boating,"Kajak-kanu - svetovni pokal, slalom na divjih vodah, kajakaški kros","Kajak-kanu - svetovni pokal, slalom na divjih vodah, kajakaški kros",tv-slo-2
19 Jun,3:00PM,Table Tennis,"Prenosi - razno, Namizni tenis - turnir svetovne serije","Prenosi - razno, Namizni tenis - turnir svetovne serije",tv-slo-2
20 Jun,3:00PM,Table Tennis,"Prenosi - razno, Namizni tenis - turnir svetovne serije","Prenosi - razno, Namizni tenis - turnir svetovne serije",tv-slo-2
15 Jun,4:00PM,Football,Finland U21 - Ukraine U21,Euro U21,dk-tv3
15 Jun,6:00PM,Darts,PDC World Cup of Darts,PDC Darts,dk-tv3
15 Jun,12:30PM,Tennis,Amanda Anisimova - Tatjana Maria,WTA London,tva-sports
15 Jun,5:30PM,Baseball,Philadelphia Phillies - Toronto Blue Jays,MLB,tva-sports
15 Jun,10:00PM,Volleyball,Bulgaria - Canada,Nations League,tva-sports
18 Jun,12:00AM,Ice Hockey,Florida Panthers - Edmonton Oilers,NHL,tva-sports
18 Jun,11:00PM,Baseball,Toronto Blue Jays - Arizona Diamondbacks,MLB,tva-sports
19 Jun,11:00PM,Baseball,Atlanta Braves - New York Mets,MLB,tva-sports
20 Jun,2:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,tva-sports
21 Jun,12:00AM,Ice Hockey,Finale de la Coupe Stanley 2025 Florida Panthers vs. Edmonton Oilers,Panthers de la Floride c. Oilers d'Edmonton,tva-sports
15 Jun,8:30AM,Water Sports,Wioślarstwo: Zawody Pucharu Świata w Varese,finały. W tym sezonie dwukrotnie wioślarze będą rywalizować w Pucharze Świata. Pierwsze zawody odbędą się w Varese. Nie zabraknie w nich Polaków. Powołania otrzymali m.in. Mateusz Biskup i Mirosław Ziętarski.,tvp-sport
15 Jun,12:55PM,Football,Blekitni Stargard - Ol. Grudziadz,2. Liga,tvp-sport
15 Jun,3:55PM,Football,Poland U19 W - Italy U19 W,Euro U19 Women,tvp-sport
15 Jun,6:50PM,Football,Czech Republic U21 - Germany U21,Euro U21,tvp-sport
17 Jun,3:55PM,Football,France U21 - Poland U21,Euro U21,tvp-sport
17 Jun,6:50PM,Football,Spain U21 - Italy U21,Euro U21,tvp-sport
18 Jun,3:55PM,Football,Poland U19 W - France U19 W,Euro U19 Women,tvp-sport
18 Jun,6:50PM,Football,England U21 - Germany U21,Euro U21,tvp-sport
19 Jun,8:05AM,Boxing,Brian Norman Jr - Jin Sasaki,Welterweight,tvp-sport
15 Jun,3:00PM,Football,England U21 - Slovenia U21,Euro U21,uefa-tv
15 Jun,3:00PM,Football,Portugal U19 W - Spain U19 W,Euro U19 Women,uefa-tv
15 Jun,4:00PM,Football,England U21 - Slovenia U21,Euro U21,uefa-tv
15 Jun,4:00PM,Football,Finland U21 - Ukraine U21,Euro U21,uefa-tv
15 Jun,4:00PM,Football,Poland U19 W - Italy U19 W,Euro U19 Women,uefa-tv
15 Jun,5:00PM,Football,France U19 W - Sweden U19 W,Euro U19 Women,uefa-tv
15 Jun,7:00PM,Football,Czech Republic U21 - Germany U21,Euro U21,uefa-tv
15 Jun,7:00PM,Football,Netherlands U21 - Denmark U21,Euro U21,uefa-tv
16 Jun,3:00PM,Football,Denmark U19 - Montenegro U19,Euro U19,uefa-tv
16 Jun,6:00PM,Football,Romania U19 - Spain U19,Euro U19,uefa-tv
17 Jun,2:00PM,Football,Norway U19 - Netherlands U19,Euro U19,uefa-tv
17 Jun,4:00PM,Football,France U21 - Poland U21,Euro U21,uefa-tv
15 Jun,9:30PM,Football,USA - Trinidad & Tobago,Gold Cup,univision-east
16 Jun,12:05AM,Football,Haiti - Saudi Arabia,Gold Cup,univision-east
19 Jun,1:30AM,Football,Suriname - Mexico,Gold Cup,univision-east
15 Jun,1:00PM,Golf,2025 U.S. Open Golf Championship,Final Round,usa-network
21 Jun,12:00AM,WWE,WWE Friday Night SmackDown  New Live,"The Superstars of World Wrestling Entertainment display their skills and athleticism in weekly episodic programming, as scores are settled and enduring rivalries play out in the ring",usa-network
