date,time,sport,teams,comp,channel
15 Jun,12:00PM,Tennis,Final - ATP 250 BOSS OPEN - Stuttgart 2025,"Held at Tennis Club Weissenhof, the Stuttgart tournament marks the start of the grass-court season. As a key ATP 250 event, it features top-ranked players and emerging talents competing for form and confidence ahead of Wimbledon.",qa-bein-sports-7
16 Jun,11:00AM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
16 Jun,1:00PM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
16 Jun,3:00PM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
16 Jun,5:00PM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
17 Jun,11:00AM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
17 Jun,1:00PM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
17 Jun,3:00PM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
17 Jun,5:00PM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
18 Jun,11:00AM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
18 Jun,1:00PM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
18 Jun,3:00PM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
18 Jun,5:00PM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
19 Jun,11:00AM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
14 Jun,4:15PM,Triathlon,T100 Triathlon World Tour,Vancouver,bein-sport-canada
13 Jun,12:30PM,MMA,One Friday Fight - 112,"Experience an electrifying night of martial arts action as ONE Championship returns to Bangkok's iconic Lumpinee Stadium. Featuring a thrilling lineup of Muay Thai, kickboxing, and MMA bouts, rising stars and seasoned fighters showcase their skills in pursuit of glory. Don't miss the intensity and excitement of ONE Friday Fights 112.",bein-sports-english-1
13 Jun,5:30PM,Motorsport,Practice 1 - F1 Canada Grand Prix - 2025,"beIN SPORTS is the live and exclusive broadcast partners of Formula 1 until end of 2033 season. The 2025 Formula One season will feature 10 teams, 20 drivers, and a record 24 races across 21 countries, marking the championship's 75th anniversary. All race weekends, including every Practice, Qualifying, Sprint & Race  will be live & exclusive on beIN.",bein-sports-english-1
13 Jun,9:00PM,Motorsport,Practice 2 - F1 Canada Grand Prix - 2025,"beIN SPORTS is the live and exclusive broadcast partners of Formula 1 until end of 2033 season. The 2025 Formula One season will feature 10 teams, 20 drivers, and a record 24 races across 21 countries, marking the championship's 75th anniversary. All race weekends, including every Practice, Qualifying, Sprint & Race  will be live & exclusive on beIN.",bein-sports-english-1
13 Jun,10:30PM,Motorsport,Qualifying - F1 Academy 2025 - Montreal Round,F1 ACADEMY is the all-female driver category that develops and prepares young drivers to progress to the highest levels of the sport. F1 ACADEMY will race at seven Grands Prix across three continents in the 2025 season and will be central to beIN’s women’s sports portfolio.,bein-sports-english-1
14 Jun,12:30AM,Basketball,Indiana Pacers - Oklahoma City Thunder,NBA,bein-sports-english-1
14 Jun,1:15PM,Motorsport,Race 1 - F1 Academy 2025 - Montreal Round,F1 ACADEMY is the all-female driver category that develops and prepares young drivers to progress to the highest levels of the sport. F1 ACADEMY will race at seven Grands Prix across three continents in the 2025 season and will be central to beIN’s women’s sports portfolio.,bein-sports-english-1
14 Jun,4:30PM,Motorsport,Practice 3 - F1 Canada Grand Prix - 2025,"beIN SPORTS is the live and exclusive broadcast partners of Formula 1 until end of 2033 season. The 2025 Formula One season will feature 10 teams, 20 drivers, and a record 24 races across 21 countries, marking the championship's 75th anniversary. All race weekends, including every Practice, Qualifying, Sprint & Race  will be live & exclusive on beIN.",bein-sports-english-1
14 Jun,6:50PM,Motorsport,Race 2 - F1 Academy 2025 - Montreal Round,F1 ACADEMY is the all-female driver category that develops and prepares young drivers to progress to the highest levels of the sport. F1 ACADEMY will race at seven Grands Prix across three continents in the 2025 season and will be central to beIN’s women’s sports portfolio.,bein-sports-english-1
14 Jun,7:30PM,Motorsport,Main Race Qualifying - F1 Canada Grand Prix - 2025,"beIN SPORTS is the live and exclusive broadcast partners of Formula 1 until end of 2033 season. The 2025 Formula One season will feature 10 teams, 20 drivers, and a record 24 races across 21 countries, marking the championship's 75th anniversary. All race weekends, including every Practice, Qualifying, Sprint & Race  will be live & exclusive on beIN.",bein-sports-english-1
14 Jun,10:00PM,Motorsport,Ted’s Notebook Qualifying,"beIN SPORTS is the live and exclusive broadcast partners of Formula 1 until end of 2033 season. The 2025 Formula One season will feature 10 teams, 20 drivers, and a record 24 races across 21 countries, marking the championship's 75th anniversary. All race weekends, including every Practice, Qualifying, Sprint & Race  will be live & exclusive on beIN.",bein-sports-english-1
15 Jun,2:55PM,Motorsport,Race 3 - F1 Academy 2025 - Montreal Round,F1 ACADEMY is the all-female driver category that develops and prepares young drivers to progress to the highest levels of the sport. F1 ACADEMY will race at seven Grands Prix across three continents in the 2025 season and will be central to beIN’s women’s sports portfolio.,bein-sports-english-1
15 Jun,4:30PM,Motorsport,Main Race - F1 Canada Grand Prix - 2025,"beIN SPORTS is the live and exclusive broadcast partners of Formula 1 until end of 2033 season. The 2025 Formula One season will feature 10 teams, 20 drivers, and a record 24 races across 21 countries, marking the championship's 75th anniversary. All race weekends, including every Practice, Qualifying, Sprint & Race  will be live & exclusive on beIN.",bein-sports-english-1
16 Jun,2:50PM,Football,Denmark U19 - Montenegro U19,Euro U19,bein-sports-english-1
16 Jun,5:50PM,Football,Romania U19 - Spain U19,Euro U19,bein-sports-english-1
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,bein-sports-english-1
19 Jun,4:50PM,Football,Montenegro U19 - Spain U19,Euro U19,bein-sports-english-1
18 Jun,8:00PM,Baseball,Seattle Mariners - Boston Red Sox,MLB,bein-sports-english-2
19 Jun,4:50PM,Football,Denmark U19 - Romania U19,Euro U19,bein-sports-english-2
14 Jun,12:25AM,Basketball,Indiana Pacers - Oklahoma City Thunder,NBA,bein-sports-french-1
14 Jun,6:50PM,Football,France U21 - Georgia U21,Euro U21,bein-sports-french-1
15 Jun,3:50PM,Football,Angleterre vs Slovenie - Euro U21 - j04 - Football 2025,"Sport, Football.",bein-sports-french-1
15 Jun,6:50PM,Football,Tcheque vs Allemagne - Euro u21 - j04 - Football 2025,"Sport, Football.",bein-sports-french-1
14 Jun,3:50PM,Football,Spain U21 - Romania U21,Euro U21,bein-sports-french-2
14 Jun,6:50PM,Football,Slovakia U21 - Italy U21,Euro U21,bein-sports-french-2
15 Jun,3:50PM,Football,Finland U21 - Ukraine U21,Euro U21,bein-sports-french-2
15 Jun,6:50PM,Football,Netherlands U21 - Denmark U21,Euro U21,bein-sports-french-2
14 Jun,12:30AM,Basketball,Indiana Pacers - Oklahoma City Thunder,NBA,fr-bein-sports-1
14 Jun,2:00PM,Rugby Union,Bath - Leicester Tigers,Aviva Premiership Rugby,fr-bein-sports-1
14 Jun,7:00PM,Football,France U21 - Georgia U21,Euro U21,fr-bein-sports-1
15 Jun,12:00AM,Ice Hockey,Edmonton Oilers - Florida Panthers,NHL,fr-bein-sports-1
15 Jun,6:00AM,Rugby League,South Sydney Rabbitohs - Canterbury Bulldogs,National Rugby League,fr-bein-sports-1
15 Jun,4:00PM,Football,England U21 - Slovenia U21,Euro U21,fr-bein-sports-1
15 Jun,7:00PM,Football,Czech Republic U21 - Germany U21,Euro U21,fr-bein-sports-1
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,fr-bein-sports-1
17 Jun,4:00PM,Football,France U21 - Poland U21,Euro U21,fr-bein-sports-1
17 Jun,7:00PM,Football,Spain U21 - Italy U21,Euro U21,fr-bein-sports-1
18 Jun,10:00AM,Rugby Union,Queensland Maroons - New South Wales Blues,State of Origin,fr-bein-sports-1
18 Jun,4:00PM,Football,Denmark U21 - Finland U21,Euro U21,fr-bein-sports-1
18 Jun,7:00PM,Football,England U21 - Germany U21,Euro U21,fr-bein-sports-1
20 Jun,12:30AM,Basketball,Basket-ball NBA 2025,NBA,fr-bein-sports-1
21 Jun,4:00PM,Football,Football Euro Espoirs 2025,Euro U21,fr-bein-sports-1
22 Jun,4:00PM,Football,Football Euro Espoirs 2025,Euro U21,fr-bein-sports-1
23 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,fr-bein-sports-1
13 Jun,11:00AM,Tennis,Tennis Tournoi WTA du Queen's 2025,Tennis Tournoi WTA du Queen's 2025,fr-bein-sports-2
14 Jun,9:30AM,Rugby League,NQ Cowboys - Redcliffe,National Rugby League,fr-bein-sports-2
14 Jun,12:30PM,Tennis,Tennis Tournoi WTA du Queen's 2025,Tennis Tournoi WTA du Queen's 2025,fr-bein-sports-2
14 Jun,4:00PM,Football,Spain U21 - Romania U21,Euro U21,fr-bein-sports-2
14 Jun,7:00PM,Football,Slovakia U21 - Italy U21,Euro U21,fr-bein-sports-2
15 Jun,12:30PM,Tennis,Tennis Tournoi WTA du Queen's 2025,Tennis Tournoi WTA du Queen's 2025,fr-bein-sports-2
15 Jun,4:00PM,Football,Finland U21 - Ukraine U21,Euro U21,fr-bein-sports-2
15 Jun,7:00PM,Football,Netherlands U21 - Denmark U21,Euro U21,fr-bein-sports-2
17 Jun,4:00PM,Football,Georgia U21 - Portugal U21,Euro U21,fr-bein-sports-2
17 Jun,7:00PM,Football,Romania U21 - Slovakia U21,Euro U21,fr-bein-sports-2
18 Jun,4:00PM,Football,Netherlands U21 - Ukraine U21,Euro U21,fr-bein-sports-2
18 Jun,7:00PM,Football,Slovenia U21 - Czech Republic U21,Euro U21,fr-bein-sports-2
19 Jun,4:30PM,Baseball,Cincinnati Reds - Minnesota Twins,MLB,fr-bein-sports-2
20 Jun,12:00AM,Ice Hockey,Playoffs. Stanley Cup - Hockey sur glace NHL 2024-2025,NHL,fr-bein-sports-2
20 Jun,10:00AM,Rugby League,Wests Tigers - Canberra Raiders,National Rugby League,fr-bein-sports-2
21 Jun,9:30AM,Rugby League,South Sydney Rabbitohs - Melbourne Storm,National Rugby League,fr-bein-sports-2
22 Jun,12:00AM,Ice Hockey,Playoffs. Stanley Cup - Hockey sur glace NHL 2024-2025,NHL,fr-bein-sports-2
22 Jun,6:00AM,Rugby League,Sydney Roosters - NQ Cowboys,National Rugby League,fr-bein-sports-2
23 Jun,9:30AM,Tennis,Tennis Tournoi WTA de Bad Homburg 2025,Tournoi WTA de Bad Homburg,fr-bein-sports-2
13 Jun,9:00AM,Tennis,Tennis Tournoi WTA de Bois-le-Duc 2025,Tennis Tournoi WTA de Bois-le-Duc 2025,fr-bein-sports-3
14 Jun,9:00AM,Tennis,Tennis Tournoi WTA de Bois-le-Duc 2025,Tennis Tournoi WTA de Bois-le-Duc 2025,fr-bein-sports-3
14 Jun,4:00PM,Water Sports,Natation Championnats de France 2025,Championnats de France,fr-bein-sports-3
14 Jun,7:00PM,Football,Portugal U21 - Poland U21,Euro U21,fr-bein-sports-3
15 Jun,10:00AM,Tennis,Tennis Tournoi WTA de Bois-le-Duc 2025,Tennis Tournoi WTA de Bois-le-Duc 2025,fr-bein-sports-3
15 Jun,4:00PM,Water Sports,Natation Championnats de France 2025,Championnats de France,fr-bein-sports-3
16 Jun,2:00PM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,fr-bein-sports-3
16 Jun,4:00PM,Water Sports,Natation Championnats de France 2025,Championnats de France,fr-bein-sports-3
17 Jun,9:30AM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,fr-bein-sports-3
17 Jun,4:00PM,Water Sports,Natation Championnats de France 2025,Championnats de France,fr-bein-sports-3
18 Jun,9:30AM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,fr-bein-sports-3
18 Jun,4:00PM,Water Sports,Natation Championnats de France 2025,Championnats de France,fr-bein-sports-3
19 Jun,9:30AM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,fr-bein-sports-3
19 Jun,4:00PM,Water Sports,Natation Championnats de France 2025,Championnats de France,fr-bein-sports-3
20 Jun,9:30AM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,fr-bein-sports-3
21 Jun,10:00AM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,fr-bein-sports-3
21 Jun,4:15PM,Equestrian,Grand Prix de Paris - Equitation Global Champions Tour 2025,Global Champions Tour,fr-bein-sports-3
22 Jun,10:00AM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,fr-bein-sports-3
22 Jun,1:00PM,Equestrian,Equitation Global Champions Tour 2025,Global Champions Tour,fr-bein-sports-3
23 Jun,10:00AM,Tennis,Qualifications - Tennis Wimbledon 2025,Wimbledon,fr-bein-sports-3
13 Jun,9:57AM,Rugby League,Gold Coast Titans - Manly Sea Eagles,National Rugby League,bein-sports-5-max
13 Jun,3:30PM,Equestrian,Equitation Global Champions Tour 2025,Global Champions Tour,bein-sports-5-max
14 Jun,3:25PM,Equestrian,Grand Prix de Saint-Tropez - Equitation Global Champions Tour 2025,Grand Prix de Saint-Tropez,bein-sports-5-max
17 Jun,3:50PM,Football,Roumanie - Slovaquie jeunes,Euro U21,bein-sports-5-max
19 Jun,10:30AM,Tennis,Tennis Tournoi WTA de Birmingham 2025,Tournoi WTA de Birmingham,bein-sports-5-max
20 Jun,10:00AM,Tennis,Tennis Tournoi WTA de Birmingham 2025,Tournoi WTA de Birmingham,bein-sports-5-max
22 Jun,2:00PM,Tennis,Tennis Tournoi WTA de Bad Homburg 2025,Tournoi WTA de Bad Homburg,bein-sports-5-max
13 Jun,9:00AM,Tennis,Tennis Tournoi ATP de Lyon 2025,Tournoi ATP de Lyon,bein-sports-7-max
14 Jun,5:00PM,Baseball,Detroit Tigers - Cincinnati Reds,MLB,bein-sports-7-max
14 Jun,4:15PM,Triathlon,T100 Triathlon World Tour,Vancouver,us-bein-sports
20 Jun,6:15PM,Football,US Salernitana 1919 - UC Sampdoria,US Salernitana 1919 - UC Sampdoria,blue-sport-1
15 Jun,6:15PM,Football,Salernitana - Frosinone,Serie B,blue-sport-2
13 Jun,9:30AM,Aussie rules,Hawthorn Hawks - Adelaide Crows,AFL,bt-sport-1
13 Jun,1:25PM,Cycling,Valserhône - Combloux,Flat | 139 km | 2500 m,bt-sport-1
13 Jun,5:30PM,Motorsport,FIM Speedway GP | Round 4 | Manchester,Heats & Final,bt-sport-1
14 Jun,12:30AM,Basketball,Indiana Pacers - Oklahoma City Thunder,NBA,bt-sport-1
14 Jun,3:30AM,Aussie rules,Brisbane Lions - Greater Western Sydney,AFL,bt-sport-1
14 Jun,6:00AM,Aussie rules,Essendon Bombers - Geelong Cats,AFL,bt-sport-1
14 Jun,12:30PM,Rugby Union,Bath - Leicester Tigers,Aviva Premiership Rugby,bt-sport-1
14 Jun,5:30PM,Motorsport,FIM Speedway GP | Round 5 | Manchester,Heats & Final,bt-sport-1
14 Jun,9:00PM,Football,Chicago W - Seattle Reign W,NWSL Women,bt-sport-1
15 Jun,12:00AM,MMA,Paul Craig - Rodolfo Bellato,UFC Fight Night,bt-sport-1
15 Jun,2:00AM,MMA,Kamaru Usman - Joaquin Buckley,UFC Fight Night,bt-sport-1
15 Jun,5:30AM,Motorsport,FIA WEC | Round 4 | 24 Hours of Le Mans,Race | Part 3,bt-sport-1
15 Jun,8:00AM,Aussie rules,West Coast Eagles - Carlton Blues,AFL,bt-sport-1
15 Jun,1:45PM,Cricket,Ireland - West Indies,Twenty20 International,bt-sport-1
15 Jun,8:00PM,Football,Portland Thorns W - Washington Spirit W,NWSL Women,bt-sport-1
15 Jun,11:00PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,bt-sport-1
16 Jun,12:45PM,Cycling,Aarau - Schwarzsee,Flat | 177 km | 2400 m,bt-sport-1
16 Jun,5:00PM,Snooker,Ultimate Pool,Pairs Cup | Mixed | Group Stage,bt-sport-1
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,bt-sport-1
17 Jun,4:15AM,Cricket,Sri Lanka - Bangladesh,Test Series,bt-sport-1
13 Jun,8:30AM,Motorsport,WorldSBK | Round 6 | Misano,Free Practice 1,bt-sport-2
13 Jun,11:45AM,Motorsport,WorldSSP | Round 6 | Misano,Superpole,bt-sport-2
13 Jun,1:00PM,Motorsport,WorldSBK | Round 6 | Misano,Free Practice 2,bt-sport-2
13 Jun,2:00PM,Motorsport,WorldSSP300 | Round 6 | Misano,Superpole,bt-sport-2
13 Jun,6:00PM,Baseball,Chicago Cubs - Pittsburgh Pirates,MLB,bt-sport-2
14 Jun,7:00AM,Motorsport,WorldSBK | Round 6 | Misano,Free Practice 3,bt-sport-2
14 Jun,8:30AM,Motorsport,WorldSBK | Round 6 | Misano,Superpole,bt-sport-2
14 Jun,10:00AM,Motorsport,WorldSSP | Round 6 | Misano,Race 1,bt-sport-2
14 Jun,11:30AM,Motorsport,WorldSBK | Round 6 | Misano,Race 1,bt-sport-2
14 Jun,1:00PM,Motorsport,WorldSSP300 | Round 6 | Misano,Race 1,bt-sport-2
14 Jun,2:16PM,Cricket,Ireland - West Indies,Twenty20 International,bt-sport-2
14 Jun,5:45PM,Basketball,Minnesota Lynx W - Los Angeles Sparks W,WNBA,bt-sport-2
14 Jun,8:00PM,Baseball,Milwaukee Brewers - St. Louis Cardinals,MLB,bt-sport-2
14 Jun,11:00PM,Baseball,Boston Red Sox - New York Yankees,MLB,bt-sport-2
15 Jun,5:00AM,Aussie rules,Port Adelaide Power - Melbourne Demons,AFL,bt-sport-2
15 Jun,8:30AM,Motorsport,WorldSBK | Round 6 | Misano,Superpole Race,bt-sport-2
15 Jun,10:00AM,Motorsport,WorldSSP | Round 6 | Misano,Race 2,bt-sport-2
15 Jun,11:30AM,Motorsport,WorldSBK | Round 6 | Misano,Race 2,bt-sport-2
15 Jun,1:00PM,Motorsport,WorldSSP300 | Round 6 | Misano,Race 2,bt-sport-2
15 Jun,3:00PM,Climbing,Men's Boulder | Final,World Cup | Bern,bt-sport-2
13 Jun,1:25PM,Cycling,Valserhône - Combloux,Flat | 139 km | 2500 m,bt-sport-3
14 Jun,9:30AM,Aussie rules,North Melbourne Kangaroos - Fremantle Dockers,AFL,bt-sport-3
14 Jun,12:30PM,Cycling,Grand - Algueblanche - Valmeinier 1800,Mountain | 132 km | 4600 m,bt-sport-3
14 Jun,2:30PM,Cycling,Dwars door het Hageland | 181 km,"Laurenz Rex, Jenno Berckmoes, Stan Van Tricht, Piet Allegaert",bt-sport-3
14 Jun,4:15PM,Triathlon,T100 Triathlon World Tour | Vancouver,Men,bt-sport-3
15 Jun,9:00AM,Cycling,Küssnacht - Küssnacht,Flat | 127 km,bt-sport-3
15 Jun,1:15PM,Cycling,Val - dArc - Plateau du Mont - Cenis,Mountain | 133 km | 3300 m,bt-sport-3
18 Jun,1:30PM,Cycling,Tour of Belgium | Stage 1,Men | Merellbeke-Melle - Knokke Heist (198km),bt-sport-3
19 Jun,1:30PM,Cycling,Tour of Belgium | Stage 2,Men | Beringen - Putte (194.6km),bt-sport-3
20 Jun,9:30AM,Aussie rules,Geelong Cats - Brisbane Lions,AFL,bt-sport-3
20 Jun,1:30PM,Cycling,Tour of Belgium | Stage 3,Men | Tessenderlo - Ham (ITT) (9.7km,bt-sport-3
20 Jun,5:15PM,Equestrian,Jumping | Rotterdam,League of Nations,bt-sport-3
21 Jun,4:15AM,Cricket,Sri Lanka - Bangladesh,1st Test | Day 5,bt-sport-3
21 Jun,12:45PM,Cycling,Neuhausen - Emmetten,Hilly | 207 km | 3100 m,bt-sport-3
21 Jun,4:30PM,Equestrian,Jumping | Paris,Global Champions Tour | Event 7,bt-sport-3
22 Jun,5:00AM,Motorsport,Supercars Championship,Race 19 | Darwin,bt-sport-3
22 Jun,1:00PM,Cycling,Beckenried - Stockhütte,ITT | 10 km | 840 m,bt-sport-3
22 Jun,11:30PM,Football,NJ/NY Gotham FC - Bay FC,NWSL,bt-sport-3
13 Jun,12:45PM,Cycling,"Gstaad - Campus Sursee, Oberkirch",Flat | 164 km,bt-sport-espn
14 Jun,8:00AM,Motorsport,Le Mans Cup | Round 3 | Road to Le Mans,Race 2,bt-sport-espn
14 Jun,9:45AM,Motorsport,FIA WEC | Round 4 | 24 Hours of Le Mans,Warm Up,bt-sport-espn
14 Jun,1:00PM,Motorsport,FIA WEC | Round 4 | 24 Hours of Le Mans,Race | Part 1,bt-sport-espn
14 Jun,9:00PM,Motorsport,FIA WEC | Round 4 | 24 Hours of Le Mans,Race | Part 2,bt-sport-espn
15 Jun,5:00AM,Motorsport,FIA WEC | Round 4 | 24 Hours of Le Mans,Race | Part 3,bt-sport-espn
18 Jun,1:00PM,Cycling,Saint - Affrique - Roquefort,ITT | 10 km,bt-sport-espn
19 Jun,12:00PM,Cycling,Gignac Vallée de l’Hérault - Carmaux Ségala,Flat | 195 km,bt-sport-espn
20 Jun,9:00AM,Motorsport,Jakarta | Free Practice 1,Round 12,bt-sport-espn
20 Jun,12:00PM,Cycling,Pujaudran - Luz - Saint - Sauveur Luz Ardiden,Mountain | 173 km,bt-sport-espn
21 Jun,1:00AM,Motorsport,Jakarta | Free Practice 2,Round 12,bt-sport-espn
21 Jun,3:00AM,Motorsport,Jakarta | Qualifying,Round 12,bt-sport-espn
21 Jun,5:30AM,Motorsport,Supercars Championship,Race 18 | Darwin,bt-sport-espn
21 Jun,7:00AM,Motorsport,Jakarta | Race,Round 12,bt-sport-espn
21 Jun,12:00PM,Motorsport,BSB | Round 3 | Snetterton,Day 2,bt-sport-espn
21 Jun,5:00PM,Basketball,Chicago Sky @ Phoenix Mercury,WNBA,bt-sport-espn
22 Jun,5:00AM,Aussie rules,Western Bulldogs - Richmond Tigers,AFL,bt-sport-espn
22 Jun,12:00PM,Motorsport,BSB | Round 3 | Snetterton,Day 2,bt-sport-espn
14 Jun,12:30PM,Rugby Union,Bath - Leicester Tigers,Aviva Premiership Rugby,bt-sport-ultimate
15 Jun,12:30PM,Tennis,Libema Open,ATP,c-more-live
13 Jun,9:00AM,Tennis,Justin Engel - Felix Auger-Aliassime,ATP Stuttgart,c-more-sport-1
14 Jun,10:00AM,Tennis, Stuttgart,ATP Tennis,c-more-sport-1
14 Jun,5:00PM,Horse Racing, Boden,Ravit,c-more-sport-1
15 Jun,12:00AM,Ice Hockey,Edmonton Oilers - Florida Panthers,NHL,c-more-sport-1
15 Jun,12:00PM,Tennis, Stuttgart,ATP Tennis,c-more-sport-1
15 Jun,4:00PM,Athletics, Tukholma,Timanttiliiga,c-more-sport-1
16 Jun,11:00AM,Tennis, Queen's Club,ATP Tennis,c-more-sport-1
17 Jun,11:00AM,Tennis, Queen's Club,ATP Tennis,c-more-sport-1
18 Jun,12:00AM,Ice Hockey, Florida - Edmonton ( tarvittaessa ),NHL Stanley Cup Finaali,c-more-sport-1
18 Jun,11:00AM,Tennis, Queen's Club,ATP Tennis,c-more-sport-1
19 Jun,11:00AM,Tennis, Queen's Club,ATP Tennis,c-more-sport-1
20 Jun,11:00AM,Tennis, Queen's Club,ATP Tennis,c-more-sport-1
21 Jun,12:00AM,Ice Hockey, Edmonton - Florida ( tarvittaessa ),NHL Stanley Cup Finaali,c-more-sport-1
21 Jun,12:00PM,Tennis, Queen's Club,ATP Tennis,c-more-sport-1
22 Jun,1:00PM,Tennis, Queen's Club,ATP Tennis,c-more-sport-1
23 Jun,10:00AM,Tennis, Eastbourne,ATP Tennis,c-more-sport-1
23 Jun,2:00PM,Tennis, Eastbourne,ATP Tennis,c-more-sport-1
24 Jun,10:00AM,Tennis, Eastbourne,ATP Tennis,c-more-sport-1
24 Jun,2:00PM,Tennis, Eastbourne,ATP Tennis,c-more-sport-1
25 Jun,10:00AM,Tennis, Eastbourne,ATP Tennis,c-more-sport-1
13 Jun,9:00AM,Tennis,Nuno Borges - Ugo Humbert,ATP Hertogenbosch,c-more-sport-2
13 Jun,1:00PM,Tennis,Daniil Medvedev - Reilly Opelka,ATP Hertogenbosch,c-more-sport-2
14 Jun,10:00AM,Horse Racing, Kymi Grand Prix,Ravit,c-more-sport-2
15 Jun,12:30PM,Tennis, 's-Hertogenbosch,ATP Tennis,c-more-sport-2
15 Jun,4:55PM,Football,La Liga nousukarsinta,La Liga nousukarsinta,c-more-sport-2
16 Jun,9:30AM,Tennis, Halle,ATP Tennis,c-more-sport-2
17 Jun,9:30AM,Tennis, Halle,ATP Tennis,c-more-sport-2
18 Jun,9:30AM,Tennis, Halle,ATP Tennis,c-more-sport-2
19 Jun,9:30AM,Tennis, Halle,ATP Tennis,c-more-sport-2
20 Jun,9:30AM,Tennis, Halle,ATP Tennis,c-more-sport-2
21 Jun,1:00PM,Tennis, Halle,ATP Tennis,c-more-sport-2
