date,time,sport,teams,comp,channel
14 Jun,1:30PM,Motorsport,Rally Poland: Stage 5,Watch the latest European Rally Championship action from Poland,dazn-it
14 Jun,2:00PM,Sailing / Boating,Dubrovnik | Place Race e Finali,"Dopo le due tappe di apertura in medio oriente, il campionato sbarca in Europa per il terzo round della stagione. Le imbarcazioni elettriche dellE1 Series sono pronte a dare spettacolo sulle acque di Dubrovnik, in Croazia. Segui lUIM E1 World Championship su DAZN!",dazn-it
14 Jun,2:30PM,Cycling,Dwars door het Hageland | 181 km,"Laurenz Rex, Jenno Berckmoes, Stan Van Tricht, Piet Allegaert",dazn-it
14 Jun,3:00PM,Am. Football,Cologne Centurions - Panthers Wroclaw,European League of Football,dazn-it
14 Jun,3:37PM,Equestrian,Saint-Tropez | Grand Prix,"Si resta nel Sud della Francia per il sesto evento del Global Champions Tour 2025. Dopo la tappa di Cannes, ci si sposta sulla spiaggia di Pampelonne, a Saint-Tropez. Non perderti lo spettacolo della più eccitante serie equestre al mondo. Segui le gare di salto ad ostacoli su DAZN!",dazn-it
14 Jun,4:00PM,MMA,GLORY 100,"Live da Rotterdam levento Glory 100, con Rico Verhoeven pronto a difendere il titolo mondiale dei pesi massimi contro Artem Vakhitov.",dazn-it
14 Jun,4:00PM,Am. Football,Rhein Fire - Hamburg Sea Devils,European League of Football,dazn-it
14 Jun,4:00PM,Tennis,Internazionali di tennis Città di Perugia | Semifinale maschile 1,Ci sarà anche Stan Wawrinka tra i protagonisti degli Internazionali al Tennis Club Perugia. Dall8 al 15 giugno non perderti il torneo umbro valido per il circuito Challenger 125. Lo scorso anno vinse Luciano Darderi. Segui il tennis su DAZN!,dazn-it
14 Jun,4:30PM,Volleyball,USA - Slovenia,Nations League,dazn-it
14 Jun,5:00PM,Motorsport, Stage 8,Rally Poland,dazn-it
14 Jun,6:30PM,Basketball,Virtus Bologna - Brescia,Lega A,dazn-it
14 Jun,6:30PM,Tennis,Internazionali di tennis Città di Perugia | Semifinale maschile 2,Ci sarà anche Stan Wawrinka tra i protagonisti degli Internazionali al Tennis Club Perugia. Dall8 al 15 giugno non perderti il torneo umbro valido per il circuito Challenger 125. Lo scorso anno vinse Luciano Darderi. Segui il tennis su DAZN!,dazn-it
14 Jun,8:30PM,Volleyball,Canada - France,Nations League,dazn-it
14 Jun,10:30AM,Sailing / Boating,Dubrovnik - Group Stages,​Watch all the latest thrilling E1 powerboating action from Dubrovnik.,dazn-pl
14 Jun,12:00PM,MMA,RWS: Mongkupetch vs. Duangdawnoi,The Rajadamnern Stadium plays host to the latest round of RWS action.,dazn-pl
14 Jun,12:40PM,Sailing / Boating,Dubrovnik : Race Off,Watch all the latest thrilling E1 powerboating action from Dubrovnik.,dazn-pl
14 Jun,1:00PM,MMA,GLORY 100 - SuperFights,"GLORY 100 SuperFights features seven spectacular bouts, all available to watch for free ahead of the PPV event in Rotterdam.",dazn-pl
14 Jun,3:00PM,Am. Football,Cologne Centurions - Panthers Wroclaw,European League of Football,dazn-pl
14 Jun,3:37PM,Equestrian,Saint-Tropez - Longines Global Champions Tour Grand Prix,Watch the best riders and horses on the planet go head-to-head in the Global Champions Tour.,dazn-pl
14 Jun,4:00PM,Am. Football,Rhein Fire - Hamburg Sea Devils,European League of Football,dazn-pl
14 Jun,4:00PM,MMA,GLORY 100,"Get ready for GLORY 100 in Rotterdam, headlined by Rico Verhoeven defending his world title against Artem Vakhitov.",dazn-pl
14 Jun,9:00PM,Triathlon,Cairns Airport IRONMAN Cairns,Dont miss out on the Cairns Airport as part of the IRONMAN Pro Series.,dazn-pl
14 Jun,11:00PM,Boxing,Richardson Hitchins - George Kambosos Jnr,Super lightweight,dazn-pl
15 Jun,12:00AM,Football,Al Ahly - Inter Miami CF,FIFA Club World Cup 2025,dazn-pl
15 Jun,12:00AM,Am. Football,Michigan Panthers - DC Defenders,UFL,dazn-pl
15 Jun,1:00AM,Boxing,Philadelphia Smoke vs. Miami Assassins & NYC Attitude vs. Boston Butchers,"Watch the biggest names and the best fights on DAZN, the global home of boxing.",dazn-pl
15 Jun,2:00AM,Boxing,Fernando Angel Molina - Gabriel Jimenez Gomez,Lightweight,dazn-pl
15 Jun,11:00AM,Am. Football,Berlin Thunder - Fehervar Enthroners,European League of Football,dazn-pl
15 Jun,11:00AM,Am. Football,Nordic Storm - Frankfurt Galaxy,European League of Football,dazn-pl
15 Jun,2:25PM,Am. Football,Raiders Tirol - Madrid Bravos,European League of Football,dazn-pl
15 Jun,2:25PM,Am. Football,Munich Ravens - Helvetic Mercenaries,European League of Football,dazn-pl
15 Jun,4:00PM,Football,Bayern Munich - Auckland City,FIFA Club World Cup 2025,dazn-pl
15 Jun,7:00PM,Football,Paris Saint Germain - Atletico Madrid,FIFA Club World Cup 2025,dazn-pl
14 Jun,8:00AM,Motorsport,Rally Poland: Stage 2,Watch the latest European Rally Championship action from Poland,dazn-pt
14 Jun,9:00AM,Tennis,Elise Mertens - Ekaterina Alexandrova,WTA Hertogenbosch,dazn-pt
14 Jun,10:30AM,Sailing / Boating,Dubrovnik | Group Stages,Watch the E1 Series on DAZN.,dazn-pt
14 Jun,12:00PM,MMA,RWS Muay Thai | Female Minimumweight Title & Interim Super Lightweight Title,Watch the Rajadamnern World Series Muay Thai on DAZN.,dazn-pt
14 Jun,12:30PM,Tennis,Tatjana Maria - Madison Keys,WTA London,dazn-pt
14 Jun,12:40PM,Sailing / Boating,Dubrovnik | Race Off,Watch the E1 Series on DAZN.,dazn-pt
14 Jun,1:15PM,Motorsport,Canadian GP | Race 1,Watch the Race 1 of Canadian GP for F1 Academy.,dazn-pt
14 Jun,1:30PM,Motorsport,Rally Poland: Stage 5,Watch the latest European Rally Championship action from Poland,dazn-pt
14 Jun,2:00PM,Sailing / Boating,Dubrovnik | Place Race & Finals,Watch the E1 Series on DAZN.,dazn-pt
14 Jun,2:00PM,Sailing / Boating,Dubrovnik | Place Race & Finals (English),Watch the E1 Series on DAZN.,dazn-pt
14 Jun,3:00PM,Am. Football,Cologne Centurions - Panthers Wroclaw,European League of Football,dazn-pt
14 Jun,3:37PM,Equestrian,Saint-Tropez | Grand Prix,Watch on DAZN.,dazn-pt
14 Jun,4:00PM,MMA,Glory 100 | Verhoeven vs Vakhitov,"​GLORY 100 takes place in Rotterdam, headlined by Rico Verhoeven defending his heavyweight world title against Artem Vakhitov.",dazn-pt
14 Jun,4:00PM,Am. Football,Rhein Fire - Hamburg Sea Devils,European League of Football,dazn-pt
14 Jun,4:30PM,Motorsport,Canadian GP | Free practice 3,The final tweaks to prepare for Qualifying.,dazn-pt
14 Jun,5:00PM,Motorsport,Rally Poland: Stage 8,Watch the latest European Rally Championship action from Poland.,dazn-pt
14 Jun,6:30PM,Basketball,Virtus Bologna - Brescia,Lega A,dazn-pt
14 Jun,6:50PM,Motorsport,Canadian GP | Race 2,Watch the race 2 of Canadian GP for F1 Academy.,dazn-pt
14 Jun,7:15PM,Basketball,Tenerife - Valencia,ACB,dazn-pt
14 Jun,8:00PM,Motorsport,Canadian GP | Qualifying,The battle for pole position at the Circuit Gilles-Villeneuve.,dazn-pt
14 Jun,8:00AM,Motorsport,Rally Poland: Stage 2,Watch the latest European Rally Championship action from Poland,dazn-espana
14 Jun,8:50AM,Motorsport,Superpole | Pirelli Emilia-Romagna Round,Vive toda la acción en DAZN.,dazn-espana
14 Jun,9:35AM,Motorsport,TC Plus Cartelle-Toén 1,Sigue las últimas carreras del Supercampeonato de España de Rally desde el Rally de Ourense.,dazn-espana
14 Jun,10:20AM,Motorsport,Carrera 1 | Pirelli Emilia-Romagna Round,Vive toda la acción en DAZN.,dazn-espana
14 Jun,10:30AM,Sailing / Boating,Fase de grupos | Dubrovnik,Vive toda la acción en DAZN.,dazn-espana
14 Jun,12:00PM,MMA,Dam vs. Samingdet,Vive toda la acción en DAZN.,dazn-espana
14 Jun,12:35PM,Cycling,Grand - Algueblanche - Valmeinier 1800,Mountain | 132 km | 4600 m,dazn-espana
14 Jun,12:40PM,Sailing / Boating,Carrera | Dubrovnik,Vive toda la acción en DAZN.,dazn-espana
14 Jun,1:00PM,Motorsport,Parte 1 | 24 Horas de Le Mans 2025,Vive toda la acción en DAZN.,dazn-espana
14 Jun,1:00PM,Handball,Fuchse Berlin - Nantes,Champions League,dazn-espana
14 Jun,1:10PM,Motorsport,Carrera 1 | Canadá,Vive toda la acción en DAZN.,dazn-espana
14 Jun,1:30PM,Motorsport,Rally Poland: Stage 5,Watch the latest European Rally Championship action from Poland,dazn-espana
14 Jun,2:00PM,Sailing / Boating,Carreras finales | Dubrovnik,Vive toda la acción en DAZN.,dazn-espana
14 Jun,2:30PM,Cycling,Dwars door het Hageland | 181 km,"Laurenz Rex, Jenno Berckmoes, Stan Van Tricht, Piet Allegaert",dazn-espana
14 Jun,3:00PM,Am. Football,Cologne Centurions - Panthers Wroclaw,European League of Football,dazn-espana
14 Jun,3:10PM,Motorsport,Rally Poland: Stage 7,Watch the latest European Rally Championship action from Poland.,dazn-espana
14 Jun,3:20PM,Motorsport,"TC Final, Cartelle-Toén 2",Watch the latest Spain Rally Superchampionship actions from the Ourense Rally.,dazn-espana
14 Jun,3:37PM,Equestrian,Saint-Tropez | Grand Prix,Vive toda la acción en DAZN.,dazn-espana
14 Jun,4:00PM,Motorsport,Libres 3 | Pirelli GP de Canadá,Vive toda la acción en DAZN.,dazn-espana
14 Jun,4:00PM,MMA,Rico Verhoeven vs. Artem Vakhitov,"GLORY 100 se celebra en Rotterdam, con Rico Verhoeven en la pelea principal de la velada, quien defiende su título mundial de los pesos pesados contra Artem Vakhitov.",dazn-espana
14 Jun,10:30AM,Sailing / Boating,Dubrovnik | Gruppenphase,Dubrovnik | Gruppenphase,dazn-schweiz
14 Jun,11:00AM,Darts,Malaysia - Czech Republic,PDC World Cup of Darts,dazn-schweiz
14 Jun,12:00PM,MMA,Rajadamnern World Series | Dam vs Samingdet,Rajadamnern World Series | Dam vs Samingdet,dazn-schweiz
14 Jun,12:40PM,Sailing / Boating,Dubrovnik | Race-Off,Dubrovnik | Race-Off,dazn-schweiz
14 Jun,1:00PM,Handball,Fuchse Berlin - Nantes,Champions League,dazn-schweiz
14 Jun,1:00PM,Motorsport,24-Stunden-Rennen von Le Mans,24-Stunden-Rennen von Le Mans,dazn-schweiz
14 Jun,2:00PM,Sailing / Boating,Dubrovnik | Platzierungsrennen & Finale,Dubrovnik | Platzierungsrennen & Finale,dazn-schweiz
14 Jun,3:00PM,Am. Football,Cologne Centurions - Panthers Wroclaw,European League of Football,dazn-schweiz
14 Jun,4:00PM,Handball,Barcelona - SC Magdeburg,Champions League,dazn-schweiz
14 Jun,4:00PM,MMA,GLORY 100,Schaue das Duell in der Glory Kickboxing zwischen Artem Vakhitov und Ricardo Verhoeven.,dazn-schweiz
14 Jun,4:00PM,Am. Football,Rhein Fire - Hamburg Sea Devils,European League of Football,dazn-schweiz
14 Jun,5:00PM,Darts,Wales - Philippines,PDC World Cup of Darts,dazn-schweiz
14 Jun,5:00PM,Football,Germany U19 - Netherlands U19,Euro U19,dazn-schweiz
14 Jun,6:30PM,Basketball,Virtus Bologna - Brescia,Lega A,dazn-schweiz
14 Jun,9:00PM,Triathlon,IRONMAN | Cairns,IRONMAN | Cairns,dazn-schweiz
14 Jun,10:00PM,Boxing,Parker Porter - Dillon Cleckler,Light heavyweight,dazn-schweiz
14 Jun,10:30PM,Boxing,Andy Cruz - Hironori Mishiro,Lightweight,dazn-schweiz
14 Jun,11:00PM,Boxing,Fernando Angel Molina - Gabriel Jimenez Gomez,Lightweight,dazn-schweiz
14 Jun,11:35PM,Football,Al Ahly - Inter Miami CF,FIFA Club World Cup 2025,dazn-schweiz
15 Jun,12:00AM,Am. Football,Michigan Panthers - DC Defenders,UFL,dazn-schweiz
14 Jun,8:00AM,Motorsport,Rally Poland: Stage 2,Watch the latest European Rally Championship action from Poland,dazn-usa
14 Jun,10:30AM,Sailing / Boating,Dubrovnik - Group Stages,​Watch all the latest thrilling E1 powerboating action from Dubrovnik.,dazn-usa
14 Jun,12:00PM,MMA,RWS: Mongkupetch vs. Duangdawnoi,The Rajadamnern Stadium plays host to the latest round of RWS action.,dazn-usa
14 Jun,12:40PM,Sailing / Boating,Dubrovnik : Race Off,Watch all the latest thrilling E1 powerboating action from Dubrovnik.,dazn-usa
14 Jun,1:00PM,MMA,GLORY 100 - SuperFights,"GLORY 100 SuperFights features seven spectacular bouts, all available to watch for free ahead of the PPV event in Rotterdam.",dazn-usa
14 Jun,1:30PM,Motorsport,Rally Poland: Stage 5,Watch the latest European Rally Championship action from Poland,dazn-usa
14 Jun,3:00PM,Am. Football,Cologne Centurions - Panthers Wroclaw,European League of Football,dazn-usa
14 Jun,3:10PM,Motorsport,Rally Poland: Stage 7,Watch the latest European Rally Championship action from Poland.,dazn-usa
14 Jun,4:00PM,MMA,GLORY 100,"GLORY 100 takes place in Rotterdam, headlined by Rico Verhoeven defending his heavyweight world title against Artem Vakhitov.",dazn-usa
14 Jun,4:00PM,Am. Football,Rhein Fire - Hamburg Sea Devils,European League of Football,dazn-usa
14 Jun,4:15PM,Triathlon,Vancouver T100,​The PTO Tour arrives in Vancouver for the T100 pro triathlon race.,dazn-usa
14 Jun,10:00PM,Boxing,Parker Porter - Dillon Cleckler,Light heavyweight,dazn-usa
14 Jun,10:30PM,Boxing,Andy Cruz - Hironori Mishiro,Lightweight,dazn-usa
14 Jun,11:00PM,Boxing,Fernando Angel Molina - Gabriel Jimenez Gomez,Lightweight,dazn-usa
15 Jun,12:00AM,Football,Al Ahly - Inter Miami CF,FIFA Club World Cup 2025,dazn-usa
15 Jun,12:30AM,Boxing,Richardson Hitchins - George Kambosos Jnr,Super lightweight,dazn-usa
15 Jun,6:00AM,Motorsport,Rally Poland: Stage 9,Watch the latest European Rally Championship action from the Rally Poland,dazn-usa
15 Jun,8:35AM,Motorsport,Rally Poland: Stage 11,Watch the latest European Rally Championship action from the Rally Poland.,dazn-usa
15 Jun,10:40AM,Motorsport,Rally Poland: Stage 12,Watch the latest European Rally Championship action from the Rally Poland,dazn-usa
15 Jun,11:00AM,Am. Football,Berlin Thunder - Fehervar Enthroners,European League of Football,dazn-usa
14 Jun,7:15PM,Basketball,Tenerife - Valencia,ACB,diema-sport-2
15 Jun,3:00PM,Basketball,Unicaja - Real Madrid,ACB,diema-sport-2
16 Jun,7:15PM,Basketball,"sa, pleyofi, polufinal, mach 4 direktno",Tenerife - Valensiya Basketbol: Liga Ende,diema-sport-2
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,diema-sport-2
17 Jun,7:15PM,Basketball,"desa, pleyofi, polufinal, mach 4 direktno",Unikaha - Real Madrid Basketbol: Liga En,diema-sport-2
18 Jun,2:30PM,Basketball,Turkey W - France W,Eurobasket Women,diema-sport-2
18 Jun,7:00PM,Basketball,Serbia W - Italy W,Eurobasket Women,diema-sport-2
19 Jun,6:00PM,Basketball,Germany W - Sweden W,Eurobasket Women,diema-sport-2
18 Jun,7:15PM,Basketball,"sa 2024/2025, pleyofi, polufinal, mach 5 direktno",Valensiya - Tenerife Basketbol: Liga Ende,diema-sport
19 Jun,7:15PM,Basketball,"desa 2024/2025, pleyofi, polufinal, mach 5 direktno",Real Madrid - Unikaha Basketbol: Liga En,diema-sport
14 Jun,12:30PM,Tennis,Tatjana Maria - Madison Keys,WTA London,ro-digi-sport-3
15 Jun,12:30PM,Tennis,Tenis: ATP Hertogenbosch,Finala,ro-digi-sport-3
15 Jun,5:45PM,Handball,Handbal: Festivitate de premiere,Handbal masculin Champions League Final Four,ro-digi-sport-3
14 Jun,4:00PM,Handball,Barcelona - SC Magdeburg,Champions League,dr1
14 Jun,12:30PM,Athletics,Atlétika Gyémánt Liga,Extra: Stockholm - City Event,duna-world
14 Jun,6:50PM,Football,Slovakia U21 - Italy U21,Euro U21,duna-world
15 Jun,4:00PM,Combat sports,Judo-világbajnokság,Döntők,duna-world
15 Jun,6:50PM,Football,Czech Republic U21 - Germany U21,Euro U21,duna-world
18 Jul,4:00PM,Football,Jagiellonia - Termalica B-B.,Ekstraklasa,ekstraklasa-tv
18 Jul,6:30PM,Football,Lech Poznan - Cracovia,Ekstraklasa,ekstraklasa-tv
19 Jul,12:45PM,Football,Widzew Lodz - Zaglebie,Ekstraklasa,ekstraklasa-tv
19 Jul,3:30PM,Football,Plock - Korona Kielce,Ekstraklasa,ekstraklasa-tv
19 Jul,6:15PM,Football,GKS Katowice - Rakow,Ekstraklasa,ekstraklasa-tv
20 Jul,12:45PM,Football,Gornik Zabrze - Lechia Gdansk,Ekstraklasa,ekstraklasa-tv
20 Jul,3:30PM,Football,Lublin - Arka Gdynia,Ekstraklasa,ekstraklasa-tv
20 Jul,6:15PM,Football,Legia - Piast Gliwice,Ekstraklasa,ekstraklasa-tv
21 Jul,5:00PM,Football,Radomiak Radom - Pogon Szczecin,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Pogon Szczecin - Lublin,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Arka Gdynia - Radomiak Radom,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Cracovia - Termalica B-B.,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,GKS Katowice - Zaglebie,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Piast Gliwice - Gornik Zabrze,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Jagiellonia - Widzew Lodz,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Korona Kielce - Legia,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Lechia Gdansk - Lech Poznan,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Rakow - Plock,Ekstraklasa,ekstraklasa-tv
2 Aug,4:00PM,Football,Lech Poznan - Gornik Zabrze,Ekstraklasa,ekstraklasa-tv
2 Aug,4:00PM,Football,Legia - Arka Gdynia,Ekstraklasa,ekstraklasa-tv
14 Jun,12:30PM,Tennis,Tatjana Maria - Madison Keys,WTA London,eleven-sports-1-pt
14 Jun,2:30PM,Tennis,Qinwen Zheng - Amanda Anisimova,WTA London,eleven-sports-1-pt
14 Jun,7:15PM,Basketball,Tenerife - Valencia,ACB,eleven-sports-1-pt
15 Jun,12:30PM,Tennis, Londres - WTA 500,Ténis,eleven-sports-1-pt
14 Jun,9:00AM,Tennis,Elise Mertens - Ekaterina Alexandrova,WTA Hertogenbosch,eleven-sports-2-pt
14 Jun,10:30AM,Tennis,Elena Gabriela Ruse - Elisabaetta Cocciaretto,WTA Hertogenbosch,eleven-sports-2-pt
14 Jun,2:00PM,Floorball, FC Porto x Barcelos - Campeonato Nacional,Hóquei,eleven-sports-2-pt
15 Jun,10:00AM,Tennis, WTA 250's Hertogenbosch - Final,Ténis,eleven-sports-2-pt
15 Jun,5:00PM,Football,Mirandes - Real Oviedo,LaLiga 1 2 3,eleven-sports-2-pt
16 Jun,7:15PM,Basketball, Tenerife x Valencia - Liga ACB,Basquetebol,eleven-sports-2-pt
17 Jun,7:15PM,Basketball, Unicaja x Real Madrid - Liga ACB,Basquetebol,eleven-sports-2-pt
18 Jun,8:00PM,Floorball, Barcelos x FC Porto - Campeonato Nacional,Hóquei,eleven-sports-2-pt
15 Jun,3:00PM,Basketball,Unicaja - Real Madrid,ACB,eleven-sports-3-pt
14 Jun,1:10PM,Motorsport,Pirelli Grand Prix Du Canada 2025 - Corrida 1 - Camp. Mundo F1,Pirelli Grand Prix Du Canada 2025 - Corrida 1 - Camp. Mundo F1,eleven-sports-5-pt
14 Jun,2:00PM,Sailing / Boating,Series Dubrovnik - Corrida - E1 Series,Series Dubrovnik - Corrida - E1 Series,eleven-sports-5-pt
14 Jun,4:15PM,Motorsport,Pirelli Grand Prix Du Canada 2025 - Treinos Livres #3 - Camp. Mundo F1,Pirelli Grand Prix Du Canada 2025 - Treinos Livres #3 - Camp. Mundo F1,eleven-sports-5-pt
14 Jun,6:45PM,Motorsport,Pirelli Grand Prix Du Canada 2025 - Corrida 2 - Camp. Mundo F1,Pirelli Grand Prix Du Canada 2025 - Corrida 2 - Camp. Mundo F1,eleven-sports-5-pt
14 Jun,7:45PM,Motorsport,Pirelli Grand Prix Du Canada 2025 - Qualificação - Camp. Mundo F1,Pirelli Grand Prix Du Canada 2025 - Qualificação - Camp. Mundo F1,eleven-sports-5-pt
15 Jun,2:50PM,Motorsport,Pirelli Grand Prix Du Canada 2025 - Corrida 3 - Camp. Mundo F1,Pirelli Grand Prix Du Canada 2025 - Corrida 3 - Camp. Mundo F1,eleven-sports-5-pt
15 Jun,4:00PM,Motorsport,Pirelli Grand Prix Du Canada 2025 - Parada Dos Pilotos - Camp. Mundo F1,Pirelli Grand Prix Du Canada 2025 - Parada Dos Pilotos - Camp. Mundo F1,eleven-sports-5-pt
15 Jun,5:55PM,Motorsport,Pirelli Grand Prix Du Canada 2025 - Corrida - Camp. Mundo F1,Pirelli Grand Prix Du Canada 2025 - Corrida - Camp. Mundo F1,eleven-sports-5-pt
14 Jun,1:15PM,Motorsport, Canada Race 1,F1 Academy,espn-plus-us
14 Jun,2:00PM,Cricket,West Indies W - South Africa W,One Day International Women,espn-plus-us
14 Jun,3:00PM,Sailing / Boating, Trestles Pro,World Surf League,espn-plus-us
14 Jun,6:50PM,Motorsport, Canada Race 2,F1 Academy,espn-plus-us
14 Jun,6:55PM,Football, Ottawa Rapid FC vs. Montreal Roses FC,Northern Super League,espn-plus-us
14 Jun,7:00PM,Basketball,Indiana Fever W - New York Liberty W,WNBA,espn-plus-us
14 Jun,9:00PM,Baseball, Valley Blue Sox vs. North Shore Navigators,The New England Collegiate Baseball League,espn-plus-us
14 Jun,10:00PM,Football,Loudoun - Detroit,USL,espn-plus-us
14 Jun,10:05PM,Baseball, La Crosse Steam vs. Minot Honeybees,Northwoods League Softball,espn-plus-us
14 Jun,11:00PM,Rugby Union, Chicago Hounds vs. Old Glory DC (Conference Semifinals),Major League Rugby,espn-plus-us
14 Jun,11:00PM,Football,Lexington - New Mexico,USL,espn-plus-us
14 Jun,11:00PM,Football,Hartford - Charleston,USL,espn-plus-us
14 Jun,11:00PM,Football,Rhode Island - North Carolina,USL,espn-plus-us
14 Jun,11:30PM,Football,FC Naples - Chattanooga,USL League One,espn-plus-us
14 Jun,11:30PM,Football,Tampa Bay - Miami FC,USL,espn-plus-us
14 Jun,11:35PM,Baseball, Fond du Lac Dock Spiders vs. Wisconsin Rapids Rafters,Northwoods League Baseball,espn-plus-us
14 Jun,11:35PM,Baseball, Thunder Bay Border Cats vs. Eau Claire Express,Northwoods League Baseball,espn-plus-us
15 Jun,12:00AM,Am. Football,Michigan Panthers - DC Defenders,UFL,espn-plus-us
15 Jun,12:00AM,Am. Football,Michigan Panthers - DC Defenders,UFL,espn-plus-us
15 Jun,12:00AM,Football,Louisville City - Birmingham,USL,espn-plus-us
15 Jun,2:05AM,Football,Mexico - Dominican Republic,Gold Cup,nl-espn-1
15 Jun,5:35PM,Baseball,Boston Red Sox - New York Yankees,MLB,nl-espn-1
15 Jun,9:50PM,Football,USA - Trinidad & Tobago,Gold Cup,nl-espn-1
16 Jun,12:05AM,Football,Haiti - Saudi Arabia,Gold Cup,nl-espn-1
16 Jun,2:50AM,Football,Costa Rica - Suriname,Gold Cup,nl-espn-1
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,nl-espn-1
18 Jun,12:05AM,Football,Curacao - El Salvador,Gold Cup,nl-espn-1
18 Jun,2:20AM,Football,Canada - Honduras,Gold Cup,nl-espn-1
18 Jun,10:50PM,Football,Costa Rica - Dominican Republic,Gold Cup,nl-espn-1
19 Jun,1:50AM,Football,Suriname - Mexico,Gold Cup,nl-espn-1
20 Jun,12:30AM,Basketball,Indiana Pacers - Oklahoma City Thunder,NBA,nl-espn-1
20 Jun,11:35PM,Football,Jamaica - Guadeloupe,Gold Cup,nl-espn-1
21 Jun,1:50AM,Football,Guatemala - Panama,Gold Cup,nl-espn-1
21 Jun,5:05PM,Baseball,New York Yankees - Baltimore Orioles,MLB,nl-espn-1
21 Jun,10:50PM,Football,Curacao - Canada,Gold Cup,nl-espn-1
22 Jun,1:50AM,Football,Honduras - El Salvador,Gold Cup,nl-espn-1
22 Jun,10:50PM,Football,USA - Haiti,Gold Cup,nl-espn-1
23 Jun,1:50AM,Football,Dominican Republic - Suriname,Gold Cup,nl-espn-1
14 Jun,4:00PM,Baseball,Volts vs. Bandits,Athletes Unlimited Softball,au-espn2
14 Jun,6:00PM,Baseball,Murray State vs. #15 UCLA (Game #3),NCAA Baseball,au-espn2
14 Jun,11:00PM,MMA,Philip Rowe - Ange Loosa,UFC Fight Night,au-espn2
14 Jun,11:30PM,MMA,Malcolm Wellmaker - Kris Moutinho,UFC Fight Night,au-espn2
15 Jun,12:00AM,MMA,Vanessa Demopoulos - Jamey-Lyn Horth,UFC Fight Night,au-espn2
15 Jun,12:30AM,MMA,Ricky Simon - Charles Jourdain,UFC Fight Night,au-espn2
15 Jun,1:00AM,MMA,Cody Durden - Jose Ochoa,UFC Fight Night,au-espn2
15 Jun,1:30AM,MMA,Paul Craig - Rodolfo Bellato,UFC Fight Night,au-espn2
15 Jun,2:00AM,MMA,Edmen Shahbazyan - Andre Petroski,UFC Fight Night,au-espn2
15 Jun,2:30AM,MMA,Alonzo Menifield - Oumar Sy,UFC Fight Night,au-espn2
15 Jun,3:00AM,MMA,Cody Garbrandt - Raoni Barcelos,UFC Fight Night,au-espn2
15 Jun,3:30AM,MMA,Mansur Abdul-Malik - Cody Brundage,UFC Fight Night,au-espn2
15 Jun,4:00AM,MMA,Michael Chiesa - Court McGee,UFC Fight Night,au-espn2
15 Jun,4:30AM,MMA,Rose Namajunas - Miranda Maverick,UFC Fight Night,au-espn2
15 Jun,5:00AM,MMA,Kamaru Usman - Joaquin Buckley,UFC Fight Night,au-espn2
15 Jun,7:00AM,WWE,AEW: Collision,AEW,au-espn2
15 Jun,9:00AM,MMA,Kamaru Usman - Joaquin Buckley,UFC Fight Night,au-espn2
15 Jun,12:00PM,WWE,AEW: Collision,AEW,au-espn2
15 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #5),NCAA Baseball,au-espn2
15 Jun,11:00PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,au-espn2
14 Jun,12:35PM,Cycling,Grand - Algueblanche - Valmeinier 1800,Mountain | 132 km | 4600 m,espn-2-br
14 Jun,4:00PM,Golf,Terceira Rodada,U.S. Open Golf Championship 2025,espn-2-br
15 Jun,2:00AM,Boxing,Juan Francisco Estrada - Karim Arce,Minimumweight,espn-2-br
14 Jun,4:25PM,Motorsport,F1 - GP Canadá - Prácticas #3,Fórmula 1,espn-2-cl
14 Jun,7:55PM,Motorsport,F1 - GP Canadá - Clasificación,Fórmula 1,espn-2-cl
15 Jun,1:55AM,Football,Mexico - Dominican Republic,Gold Cup,espn-2-cl
15 Jun,2:00PM,Field Hockey,England W - Argentina W,FIH Pro League Women,espn-2-cl
15 Jun,5:55PM,Motorsport,F1 - GP Canadá - Carrera,Fórmula 1,espn-2-cl
15 Jun,11:55PM,Football,Haiti - Saudi Arabia,Gold Cup,espn-2-cl
16 Jun,2:40AM,Football,Costa Rica - Suriname,Gold Cup,espn-2-cl
14 Jun,4:25PM,Motorsport,F1 - GP Canadá - Prácticas #3,Fórmula 1,espn-2-co
14 Jun,7:55PM,Motorsport,F1 - GP Canadá - Clasificación,Fórmula 1,espn-2-co
15 Jun,1:55AM,Football,Mexico - Dominican Republic,Gold Cup,espn-2-co
15 Jun,2:00PM,Field Hockey,England W - Argentina W,FIH Pro League Women,espn-2-co
